id,company_id,company_name,company_industry,type,title,summary,source_url,source_name,content_status,priority,sentiment,created_at
284,1033,"Buhler, Inc.","Baking & Milling","news","The Cultured Hub Announces Expansion with Plant Cell Culturing Services","On December 17, 2025, The Cultured Hub, involving Bühler, announced an expansion of its offerings to include plant cell culturing capabilities. This supports scaling in alternative ingredient production through advanced bioprocess equipment and collaboration.","https://www.buehler-technologies.com/en/company/news/calendrier/page/6?cHash=f3b5ed57f5159d2b9113f9076a5699a1","buehler-technologies.com","published","medium","positive",2025-12-27T19:32:40.953Z
283,1033,"Buhler, Inc.","Baking & Milling","executive_change","Change in Executive Management at Bühler Technologies as of December 31, 2025","Bühler Technologies GmbH announced a change in its Executive Management effective December 31, 2025. Further details on the specific changes were not provided in the announcement.","https://www.grainjournal.com/article/1111732/b%C3%BChler-will-not-pass-on-full-39-tariff-to-customers-utilizing-supply-chain-to-mitigate-cost","grainjournal.com","published","low","neutral",2025-12-27T19:32:38.347Z
282,1033,"Buhler, Inc.","Baking & Milling","news","The Cultured Hub Expands into Plant Cell Culturing Capabilities","The Cultured Hub, a joint venture of Bühler, Migros, and Givaudan, expanded services on December 24, 2025, to include plant cell culturing for sustainable ingredient production. This addresses challenges like scaling bioprocesses amid rising commodity prices and climate pressures, with Bühler’s CTO highlighting its potential as a new frontier in food production.","https://www.foodbev.com/news/the-cultured-hub-expands-into-plant-cell-culturing-capabilities","foodbev.com","published","medium","positive",2025-12-27T19:32:34.578Z
281,1033,"Buhler, Inc.","Baking & Milling","partnership","Pow.Bio and Bühler Join Forces to Advance Next-Generation Precision Fermentation","Pow.Bio and Bühler announced a partnership on December 9, 2025, to advance precision fermentation technologies. The collaboration combines expertise from Alameda, US, and Uzwil, Switzerland, to drive innovations in this field.","https://www.buhlergroup.com/content/buhlergroup/global/en/media/media-releases/pow-bio-and-buehler-join-forces-to-advance-next-generation-preci.html","buhlergroup.com","published","medium","positive",2025-12-27T19:32:31.622Z
280,1033,"Buhler, Inc.","Baking & Milling","partnership","Bühler Industries Announces Going Private Agreement with ASKO","Bühler Industries, manufacturer of Versatile and Farm King equipment, has entered an amalgamation agreement with majority shareholder ASKO and its subsidiary Newco to take the company private. The move aims to enable faster decisions for heavy investments in factory modernization and new product development, including a soon-to-be-launched Versatile tractor, without altering sales or marketing strategies. Investments focus on North American production capabilities with new tooling like laser cutting and welding robots.","https://www.farm-equipment.com/articles/23620-buhler-announces-going-private-agreement","farm-equipment.com","published","high","positive",2025-12-27T19:32:27.809Z
279,1030,"Buhler AG","Baking & Milling","news","Bühler CTO Calls for New Era in Milling and Food Innovation at IAOM MEA 2025","At IAOM MEA 2025 in Jeddah, Bühler CTO Dr. Ian Roberts emphasized protein diversification, AI, and industrial-scale upcycling as key drivers for milling and food innovation.","https://world-agritech.com/2025/10/15/we-expand-our-global-market-presence/","world-agritech.com","published","low","positive",2025-12-27T19:31:58.145Z
278,1030,"Buhler AG","Baking & Milling","news","Bühler Southern Africa Closes 2025 Strong on Innovation and Local Investment","Despite global volatility and supply chain issues, Bühler Southern Africa ended 2025 with solid momentum through innovation and local investments. The company demonstrated resilience amid shifting consumer behavior.","https://www.feedstuffs.com/agribusiness-news/buhler-acquires-cutting-edge-puffing-technology","feedstuffs.com","published","low","positive",2025-12-27T19:31:54.339Z
277,1030,"Buhler AG","Baking & Milling","partnership","Bühler Acquires Cutting-Edge Puffing Technology from CEREX","Bühler has acquired innovative puffing technology from CEREX for applications in food, pet food, and feed. This enhances Bühler's offerings in processing technologies. The acquisition strengthens their position in these markets.","https://moz-agri.com/buhler-closes-2025-strong-on-innovation-and-local-investment/","moz-agri.com","published","medium","positive",2025-12-27T19:31:50.361Z
276,1030,"Buhler AG","Baking & Milling","partnership","Pow.Bio and Bühler Join Forces to Advance Next-Generation Precision Fermentation","Pow.Bio and Bühler Group announced a collaboration on December 9, 2025, to develop an integrated continuous precision fermentation platform. The partnership aims to accelerate biomanufacturing, reduce production costs, and improve performance. They are now onboarding customers for commercialization.","https://foodindustryexecutive.com/2025/12/pow-bio-and-buhler-join-forces-to-advance-next-generation-precision-fermentation/","foodindustryexecutive.com","published","high","positive",2025-12-27T19:31:45.989Z
275,1030,"Buhler AG","Baking & Milling","partnership","The Cultured Hub Expands into Plant Cell Culturing Capabilities","The Cultured Hub, a joint venture between Bühler, Migros, and Givaudan, has expanded its services to include plant cell culturing for sustainable ingredient production. This supports alternative proteins amid rising commodity prices and climate challenges. Bühler CTO Ian Roberts highlighted its potential as a new frontier in food innovation.","https://www.farm-equipment.com/articles/23620-buhler-announces-going-private-agreement","farm-equipment.com","published","medium","positive",2025-12-27T19:31:42.225Z
274,1015,"Bradbury Co., Inc.","Baking & Milling","news","The Bradbury Group's End of Year Economic Outlook: A Pessimistic Perspective","The Bradbury Group released its end-of-year economic outlook for 2025, describing New Zealand's economy as resilient against global shocks but adopting an overall pessimistic perspective. This outlook highlights challenges amid geopolitical tensions and financial pressures. It reflects Bradbury's view on industry developments affecting their operations.","https://www.alm.com/press_release/alm-intelligence-updates-verdictsearch/?s-news-19847472-2025-12-09-gorilla-technologys-legal-victory-over-sigma-and-bradbury-restores-shareholder-value","alm.com","published","medium","negative",2025-12-27T19:28:46.099Z
273,1015,"Bradbury Co., Inc.","Baking & Milling","news","Gorilla Technology's Legal Victory Over Sigma and Bradbury Restores Shareholder Value","Gorilla Technology (NASDAQ: GRRR) announced the successful resolution of its lawsuit filed on December 8, 2025, against Sigma Global Fund SPC, its affiliates, and Bradbury. This legal victory is reported to restore shareholder value for Gorilla Technology. The case appears to involve Bradbury Co., Inc. or affiliates in a regulatory dispute.","https://designandbuildwithmetal.com/industry-news/2025/07/21/bradbury-group-announces-leadership-transition","designandbuildwithmetal.com","published","high","negative",2025-12-27T19:28:42.610Z
272,1013,"Boss Products, LLC","Baking & Milling","partnership","Boss Products Officially Joins STIF Group as Next Growth Chapter","Boss Products joined the STIF Group effective September 26, 2025, enhancing resources for product development, technology, and customer support. The move expands international reach and ensures long-term stability while maintaining commitment to quality and safety. This follows STIF's prior 10% stake and exclusive partnership since 2017.","https://www.marketscreener.com/news/stif-enters-into-exclusive-negotiations-with-boss-industrial-group-ce7c50d3d98ef627","marketscreener.com","published","medium","positive",2025-12-27T19:28:12.080Z
271,1013,"Boss Products, LLC","Baking & Milling","partnership","STIF Group Finalizes Acquisition of 80% Stake in Boss Products, LLC","STIF Group completed its acquisition of 80% of Boss Products, LLC on September 26, 2025, increasing its stake from 10% held since early 2024. The deal, financed by bank debt, integrates Boss Products' $17.7 million 2024 revenue and U.S. distribution network, projecting STIF's pro forma revenue at €100 million by end of 2025. Management remains in place to drive North American commercial activities amid growth in industrial safety markets.","https://www.ainvest.com/news/stif-strategic-acquisition-boss-products-unlocking-eur100m-revenue-potential-synergistic-integration-north-american-expansion-2509/","ainvest.com","published","high","positive",2025-12-27T19:28:07.800Z
270,1009,"Bodega Oaxaca","Baking & Milling","news","Explosión en bodega clandestina de pirotecnia en Santa María Jalapa del Marqués, Oaxaca, deja dos muertos","Una bodega clandestina de pirotecnia almacenada en una tienda de abarrotes explotó debido a una chispa de soldadura, causando la muerte de Fernando Tapia, de 50 años, y su hijo. Los vecinos intentaron apagar el fuego con cubetas de agua, pero detonaciones secundarias los obligaron a evacuar; el incendio duró más de dos horas y expuso la falta de bomberos y personal de Protección Civil en el municipio. Apoyo llegó de la Marina, bomberos de Salina Cruz y habitantes locales.[1][2]","https://elmanana.com.mx/nacional/2025/12/25/padre-su-hijo-habrian-perdido-la-vida-por-explosion-de-bodega-clandestina-de-pirotecnia-en-oaxaca-video-166475.html","elmanana.com.mx","published","high","negative",2025-12-27T19:27:35.203Z
269,1006,"Bob’s Red Mill Natural Foods","Baking & Milling","product_launch","Bob's Red Mill Unveils New Overnight Protein Oats at Natural Products Expo West 2025","Bob’s Red Mill launched Overnight Protein Oats in Blueberries & Cream and Vanilla Almond flavors, featuring 10g of protein with 8g sugar or less using a hull-less oat variety that produces 48% fewer carbon emissions. The product debuts at Natural Products Expo West, March 4-7, 2025, alongside reformulated Instant Oatmeal Packets in nostalgic flavors like Classic and Apple & Cinnamon. Both are Certified Gluten-Free, Non-GMO Project Verified, and will be available nationwide this spring.","https://www.foodinfotech.com/bobs-red-mill-unveils-new-overnight-protein-oats-at-natural-products-expo-west-2025/","foodinfotech.com","published","high","positive",2025-12-27T19:27:03.567Z
268,999,"Beta Raven","Baking & Milling","product_launch","Beta Technologies Advances Pilot Training Programs for Electric Aircraft","Beta Technologies conducted its first customer review of the full-syllabus pilot training program for eCTOL aircraft with United Therapeutics, ahead of 2025 deliveries. The company received FAA authorization for test pilots to train additional personnel in eVTOL aircraft, advancing certification efforts. Beta is developing an eVTOL simulator to meet FAA training requirements.","https://verticalmag.com/news/beta-advances-pilot-training-programs-for-electric-aircraft-operations/","verticalmag.com","published","medium","positive",2025-12-27T19:24:52.740Z
267,999,"Beta Raven","Baking & Milling","news","Beta Technologies to Announce Third Quarter 2025 Results on December 4, 2025","Beta Technologies will release its Q3 2025 financial results before market open on December 4, 2025, followed by a conference call at 8:30 a.m. ET. The company designs and manufactures electric aircraft including ALIA CTOL and VTOL models, with over 83,000 nautical miles flown and a growing charging network.","https://www.barchart.com/story/news/36229676/beta-technologies-to-announce-third-quarter-2025-results-on-december-4-2025","barchart.com","published","medium","neutral",2025-12-27T19:24:49.602Z
266,999,"Beta Raven","Baking & Milling","partnership","Beta Technologies Makes Electric Debut in Paris and Announces MoU with Republic Airways","Beta Technologies signed a memorandum of understanding (MoU) with Republic Airways to test its Alia CX300 electric aircraft, starting with CTOL version for crew training by year-end. The deal involves a significant number of aircraft for cargo, logistics, and passenger routes. Beta is also partnering with Bristow and Avinor for a regulatory sandbox operation in Norway to demonstrate commercial viability.","https://verticalmag.com/news/beta-makes-electric-debut-in-paris-announces-mou-with-republic-airways/","verticalmag.com","published","high","positive",2025-12-27T19:24:46.161Z
265,995,"Behlen Universal","Baking & Milling","regulatory","Behlen Manufacturing Company Fined $59,996 for Hazardous Waste Violations","Behlen Manufacturing Company agreed to pay a $59,996 civil penalty to the EPA for hazardous waste violations at its facility in Columbus, Nebraska. The enforcement action addresses non-compliance with environmental regulations. Details confirm involvement of Behlen Manufacturing, part of Behlen Universal.","https://www.youtube.com/watch?v=z_QkgfIoAIs","youtube.com","published","medium","negative",2025-12-27T19:23:48.622Z
264,995,"Behlen Universal","Baking & Milling","product_launch","Qualasole™ French Polish to Feature Mohawk and Behlen Logos via Special Order","Qualasole™ French Polish will soon be available by special order and production, branded with Mohawk and Behlen logos and product numbers. This update appears on a wood finish supply site in December 2025. It represents a new offering in their product line.","https://www.youtube.com/watch?v=ljKOi48oaJE","youtube.com","published","low","positive",2025-12-27T19:23:45.416Z
263,994,"Behlen Mfg. Co.","Baking & Milling","news","Behlen Mfg Co Files Complaint Against Greene Builds Inc et al","On December 12, 2025, Behlen Mfg Co filed a complaint in the U.S. District Court for the Western District of Oklahoma against Nolan Greene, Greene Builds Inc, David Wilkerson, and Susan Wilkerson. The case, numbered 5:2025cv01496, involves unspecified claims leading to litigation.[3][4]","https://www.agweb.com/news/crops/crop-production/behlen-completes-purchase-hawkline","agweb.com","published","medium","negative",2025-12-27T19:23:18.862Z
262,994,"Behlen Mfg. Co.","Baking & Milling","partnership","Behlen Mfg. Co. Acquires Sweet Manufacturing Co.","Behlen Mfg. Co. announced the acquisition of Sweet Manufacturing Co., a family-owned business with over 69 years of history, with closing expected by the end of January 2025. Both companies share aligned cultures and commitments to quality and customer service in the grain, feed, and industrial storage sectors. This marks Behlen's 14th acquisition since 1984.[1]","https://www.grainjournal.com/article/1054814/behlen-mfg-co-acquires-sweet-manufacturing-co","grainjournal.com","published","high","positive",2025-12-27T19:23:14.482Z
261,987,"Bay State Milling Co.","Baking & Milling","partnership","Bay State Milling Adds Montana Mill","Bay State Milling announced the addition of Bay State Milling Montana to its portfolio, assuming full ownership of the facility after years of partnering with Montana Gluten Free. The facility processes SowNaked Mindfully Farmed Oats, non-GMO hulless oats with higher protein, gluten-free certification, and 50% lower carbon emissions. This acquisition strengthens the company's food ingredients portfolio across 13 facilities in the U.S. and Canada.","https://www.foodmanufacturing.com/capital-investment/news/22920815/bay-state-milling-adds-montana-mill","foodmanufacturing.com","published","high","positive",2025-12-27T19:22:40.176Z
260,978,"Bartlett and Company","Baking & Milling","partnership","Bartlett & Co. Exits Feedlot Business and Merges with Savage","Bartlett & Co. announced its exit from the feedlot business through a merger with Savage. This strategic move refocuses operations amid December 2025 market conditions. Details on the merger terms and future operations were not specified in available reports.","https://martini.ai/pages/research/Bartlett-c7b037db7ebf3cdd7a47d9c39d0adc56","martini.ai","published","high","neutral",2025-12-27T19:21:45.055Z
259,978,"Bartlett and Company","Baking & Milling","partnership","POSCO International Partners with Bartlett to Boost Grain Business","POSCO International signed an agreement with Bartlett and Company to expand grain trading to 4 million tons annually by 2027. The partnership strengthens POSCO's sourcing and trading of U.S. grains like corn, wheat, and soybeans, leveraging Bartlett's strong domestic market presence. This supports POSCO's agribusiness expansion, handling 5.5 million tons in 2025.","https://www.marketbeat.com/instant-alerts/filing-bartlett-co-wealth-management-llc-has-241-million-position-in-northrop-grumman-corporation-noc-2025-12-21/","marketbeat.com","published","high","positive",2025-12-27T19:21:40.281Z
258,981,"Bartlett Milling Co., LLC (Coffeyville Division)","Baking & Milling","partnership","Bartlett Project to Reduce Environmental Impact of Wheat Production","Bartlett has partnered with another company to provide no-cost cleaning services for local residents in need as part of a project aimed at reducing the environmental impact of wheat production. The initiative focuses on community support in the Coffeyville area. Published on December 19, 2025.","https://www.gbtribune.com/news/business/bartlett-project-reduce-environmental-impact-wheat-production/","gbtribune.com","published","medium","positive",2025-12-27T19:21:08.305Z
257,976,"BarnesCo, Inc.","Baking & Milling","funding","Goat Holdco Issues $750 Million Senior Secured Notes Due 2032","On December 24, 2024, Goat Holdco, LLC, operating as Barnes, issued $750 million in 6.75% Senior Secured Notes due 2032 in a private transaction exempt from Securities Act registration. The notes support the ongoing merger process, with reports available to qualified investors under confidentiality agreements. A quarterly teleconference for noteholders is planned starting with the fiscal quarter ending March 31, 2025.","https://www.investing.com/news/sec-filings/barnes-group-to-merge-with-goat-holdco-in-11-billion-deal-93CH-3791854","investing.com","published","high","positive",2025-12-27T19:20:33.355Z
256,975,"Barilla America, Inc.","Baking & Milling","product_launch","Barilla Declares Pasta the Official Food of Cozy Season with Snowfall Pasta Return","Barilla brings back its limited-edition Snowfall Pasta and spotlights lasagne for the cozy season, available in the US and Canada from November through December. The campaign positions pasta as the ultimate comfort food amid dropping temperatures. Announced on December 10, 2025.","https://www.barillagroup.com/en/press-room/press-releases/good-food-makers-2025/","barillagroup.com","published","low","positive",2025-12-27T19:20:26.452Z
255,975,"Barilla America, Inc.","Baking & Milling","news","Barilla Celebrates Italian Cuisine as UNESCO Intangible Cultural Heritage","Barilla marks the UNESCO recognition of Italian cuisine as an Intangible Cultural Heritage of Humanity, reaffirming its role as a global ambassador. The company participated in related events, including the UNCA Awards on December 12, 2025, in New York. This milestone aligns with Barilla's mission to promote Italian food values worldwide.","https://www.morningstar.com/news/business-wire/20251117379392/barilla-opens-its-new-innovation-center-to-drive-food-innovation-worldwide","morningstar.com","published","medium","positive",2025-12-27T19:20:23.205Z
254,975,"Barilla America, Inc.","Baking & Milling","partnership","Barilla Announces Winning Startups of Good Food Makers 2025 Program","Barilla has selected the winning startups for its Good Food Makers 2025 program, aimed at fostering food innovation. This initiative highlights Barilla's commitment to supporting emerging food technologies and sustainable practices. The announcement was made on December 10, 2025.","https://magazinebbm.com/blog/nspired-by-snowflakes-barilla-brings-back-snowfall-pasta-4123","magazinebbm.com","published","medium","positive",2025-12-27T19:20:20.261Z
253,1041,"BW Flexible Systems","Baking & Milling","news","BW Packaging Reorganizes by Integrating BW Flexible Systems and Other Divisions into Single Global Brand","BW Packaging announced a reorganization transitioning from three units—BW Flexible Systems, BW Filling & Closing, and BW Integrated Systems—into one product line-oriented structure to enhance collaboration, integrated solutions, and customer support worldwide. Existing contracts remain unaffected, with leadership emphasizing agility and forward-thinking services. The change unifies over 2,000 employees under the BW Packaging brand.","https://www.freshplaza.com/north-america/article/9772674/bw-packaging-reorganizes-under-one-global-brand/","freshplaza.com","published","high","positive",2025-12-27T19:19:08.663Z
252,1041,"BW Flexible Systems","Baking & Milling","product_launch","BW Packaging Launches Hayssen X850 Multi-Jaw Flow Wrapper","BW Packaging, which includes BW Flexible Systems, launched the Hayssen X850 flow wrapper on December 1, 2025, designed for high-speed sealing of cheese and similar products with up to 300 packs per minute. Features include patented ring technology, quick-release jaws, jam detection, and advanced HMI for easier operation and maintenance. The product builds on the legacy Hayssen RT model with customer feedback-driven improvements.","https://www.bwflexiblesystems.com/our-company/news/2025/12/02/bw-packaging-launches-hayssen-x850-multi-jaw-flow-wrapper","bwflexiblesystems.com","published","high","positive",2025-12-27T19:19:05.290Z
251,1041,"BW Flexible Systems","Baking & Milling","news","BW Flexible Systems Merges Italian Operations Following $3 Million Facility Refurbishment","BW Flexible Systems has merged its Italian operations by closing the Vicenza factory and consolidating teams at the renovated Mestrino manufacturing facility, which cost $3 million and includes new R&D center, training rooms, and sustainable upgrades. The move aims to streamline customer experience and foster innovation in packaging systems. Executives highlighted the facility's role in supporting growth and global partners.","https://ecoplasticsinpackaging.com/investments/bw-flexible-systems-merges-italian-operations/","ecoplasticsinpackaging.com","published","medium","positive",2025-12-27T19:19:01.871Z
250,1027,"BUA Group","Baking & Milling","news","BUA Group Disburses N30 Billion in Cash Awards to 510 Employees at 2025 Night of Excellence","BUA Group honored 510 employees with N30 billion in cash awards during its 2025 Night of Excellence and Long Service Awards. NGX Group Chairman Umaru Kwairanga commended the company's leadership and employee dedication, attributing its success to people rather than just resources. The event highlighted long-term staff loyalty and corporate culture.","https://www.thecable.ng/ngx-chairman-says-bua-groups-success-rooted-in-people-not-just-resources/","thecable.ng","published","medium","positive",2025-12-27T19:18:25.248Z
249,1027,"BUA Group","Baking & Milling","product_launch","BUA Foods Announces New Sugar Factory 80% Complete","BUA Foods, a subsidiary of BUA Group, reported that its new sugar factory is 80% complete as of December 16, 2025. This development aims to boost production capacity in the sugar industry. It represents significant progress in expanding manufacturing capabilities.","https://statehouse.gov.ng/cement-deficit-president-buhari-commends-bua-group-for-bridging-the-gap/","statehouse.gov.ng","published","high","positive",2025-12-27T19:18:22.205Z
248,965,"Arrowhead Mills, Inc.","Baking & Milling","partnership","Arrowhead Milling Sells Facility to Panhandle Milling","Arrowhead Milling sold its facility to Panhandle Milling, enabling the buyer to expand capabilities, product portfolio, and custom packaging solutions. This transaction represents a strategic divestiture for Arrowhead Mills, Inc. in the grain milling sector.","https://arrowheadpharma.com/news-press/arrowhead-pharmaceuticals-to-participate-in-upcoming-december-2025-conferences/","arrowheadpharma.com","published","high","neutral",2025-12-27T19:15:40.497Z
247,965,"Arrowhead Mills, Inc.","Baking & Milling","product_launch","Arrowhead Mills Refreshes Brand with New Logo, Packaging, Website, and Two New Pancake Mixes","Arrowhead Mills debuted a redesigned logo, refreshed packaging, revamped website, and two new SKUs: Organic Oat Flour Pancake & Waffle Mix (Gluten Free) and Organic Apple Cider Pancake & Waffle Mix (Limited-Edition). The update celebrates the brand's 50th anniversary and highlights that over 87% of products are USDA Certified Organic, aiming to attract new consumers while retaining loyalists. COO Dan Anglemyer emphasized the brand's commitment to organic agriculture and innovation.","https://www.morningstar.com/news/business-wire/20251125389358/arrowhead-pharmaceuticals-reports-2025-fiscal-year-end-results","morningstar.com","published","medium","positive",2025-12-27T19:15:34.656Z
246,962,"Ardent Mills (North Omaha)","Baking & Milling","news","Ardent Mills Announces Closure of North Omaha Mill and Other Facilities","Ardent Mills will close its North Omaha (Nebraska) flour mill with 7,000 cwts daily capacity, a York, Pennsylvania mill, and a garbanzo bean plant in Steptoe, Washington, with operations winding down through 2025 and full closure by January 2026. The decisions stem from shifting market dynamics and competitive pressures, despite the Omaha North mill's 300+ years of history. The company plans to support affected employees with severance, transition services, and potential internal relocations while continuing investments in pulses.","https://millermagazine.com/blog/ardent-mills-to-close-four-mills-3242","millermagazine.com","published","high","negative",2025-12-27T19:15:03.253Z
245,960,"Archer Daniels Midland Company (ADM)","Baking & Milling","news","ADM Declares Cash Dividend of 51.0 Cents Per Share","ADM's Board declared a 51.0 cents per share cash dividend, payable December 11, 2025, to shareholders of record on November 19, 2025. This marks the company's 376th consecutive quarterly dividend payment over 94 years.[4]","https://investors.adm.com/news/news-details/2025/ADM-Declares-Cash-Dividend-a8312be27/default.aspx","investors.adm.com","published","medium","positive",2025-12-27T19:14:35.030Z
244,960,"Archer Daniels Midland Company (ADM)","Baking & Milling","partnership","ADM Enters Cottonseed Oil Production via Joint Venture with Planters Cotton Oil Mill","ADM and Planters Cotton Oil Mill formed a joint venture for cottonseed processing, with ADM holding 60% stake. Planters contributes its Pine Bluff, Arkansas plant, while ADM adds its Memphis facility, discontinuing seed crushing there. The venture aims to enhance supply chain efficiency and launches in Q1 2026.[3]","https://ukragroconsult.com/en/news/adm-enters-cottonseed-oil-production/","ukragroconsult.com","published","high","positive",2025-12-27T19:14:29.809Z
243,960,"Archer Daniels Midland Company (ADM)","Baking & Milling","news","Archer Daniels Midland Lays Off 95 Workers at Memphis Facility","ADM filed a WARN notice on December 19, 2025, to lay off 95 workers at its Memphis facility, with closure set for January 2026. The layoffs are linked to a new joint venture restructuring. This impacts operations at the North Memphis site.[2][5]","https://www.bizjournals.com/memphis/news/2025/12/23/archer-daniels-midland-layoffs-memphis-facility.html","bizjournals.com","published","medium","negative",2025-12-27T19:14:27.051Z
242,960,"Archer Daniels Midland Company (ADM)","Baking & Milling","news","ADM Reports Third Quarter 2025 Results","ADM announced third quarter 2025 earnings supported by strong business execution, portfolio optimization, and robust cash flow. The company revised its full-year 2025 guidance downward due to lower crush margins and biofuel demand environment. Year-to-date earnings before income taxes fell 51% to $779 million.[1]","https://www.adm.com/en-us/news/news-releases/2025/11/adm-reports-third-quarter-2025-results/","adm.com","published","high","mixed",2025-12-27T19:14:23.178Z
241,959,"Aquafeed.com","Baking & Milling","partnership","Mowi enters into aquafeed partnership with Skretting","Mowi has partnered with Skretting to improve feed formulation, delivering more than NOK 650 million (EUR 55 million) in annualized net cost savings. Mowi will continue producing feed based on Skretting's formulations. The announcement was made on December 22, 2025.","https://www.aquafeed.com/newsroom/news/mowi-enters-into-aquafeed-partnership-with-skretting/","aquafeed.com","published","high","positive",2025-12-27T19:14:15.222Z
240,950,"Andritz Feed & Biofuels A/S","Baking & Milling","partnership","K2 Ethanol Orders Ethanol and Animal-Feed Plants from ANDRITZ","K2 Ethanol Pvt. Ltd. has awarded ANDRITZ a major contract to design and construct integrated ethanol distillery (150,000 liters/day) and animal-feed pellet plant (400 tons/day) facilities in India, marking the country's first ethanol plant powered entirely by agro-residue. ANDRITZ holds full EPC responsibility, supporting India's renewable energy goals and sustainable agriculture. The contract is included in ANDRITZ’s Q3 2025 order intake.[1][2][5]","https://bioenergytimes.com/k2-ethanol-orders-ethanol-and-animal-feed-plants-from-andritz/","bioenergytimes.com","published","high","positive",2025-12-27T19:11:47.288Z
239,944,"Amandus Kahl GmbH & Co. KG","Baking & Milling","news","Amandus Kahl Files International Patent Application for Flat Die Press and Material Processing Method","On December 22, 2025, Amandus Kahl GmbH & Co. KG filed a patent application (PCT/EP2025/063035) published as WO/2025/256841 for a flat die press and method for processing materials. Inventors Rochus Mecke and Joachim Behrmann developed the technology under the International Patent Classification system managed by WIPO.","https://www.polyformnext.de/cutting--shredding--recycling/amandus-kahl-at-the-k-2025-pelletizing-additives-and-plastic-waste.htm?thema=additives","polyformnext.de","published","low","neutral",2025-12-27T19:10:47.707Z
238,944,"Amandus Kahl GmbH & Co. KG","Baking & Milling","product_launch","Amandus Kahl to Showcase Dust-Free Pelleting Solutions and Plastic Waste Recycling at K 2025","Amandus Kahl will present innovative technologies at K 2025 in Düsseldorf for sustainable plastics processing, including dust-free dosing of polymer additives using flat die pellet mills like the 33-390 and 38-600 series. The company will also highlight solutions for recycling plastic waste with larger pellet mills such as the 39-1000 and 45-1250 to increase bulk density and prepare materials for chemical recycling.","https://www.akahl.com/en/news-and-events/news/press-release/detail/k-2025-amandus-kahl-presents-solutions-for-pelleting-additives-and-plastic-waste/","akahl.com","published","medium","positive",2025-12-27T19:10:44.124Z
237,942,"Amadas Kahl GmbH & Co. KG","Baking & Milling","news","Amandus Kahl GmbH & Co. KG Files Patent Application for Flat Die Press","Amandus Kahl GmbH & Co. KG filed an international patent application (PCT/EP2025/063035) on May 13, 2025, for a 'Flat Die Press and Method for Processing a Material,' as announced on December 22, 2025. This filing highlights ongoing innovation in processing technology. The patent details were published recently in Geneva.","https://www.amada.eu/de-en/more/media-press-prizes/press-release/","amada.eu","published","low","neutral",2025-12-27T19:10:12.438Z
236,942,"Amadas Kahl GmbH & Co. KG","Baking & Milling","executive_change","New Management Team Appointed at Reinartz Following KAHL Group Acquisition","As part of its integration into the KAHL Group, Reinartz announces a new management team: Niklas Stadermann and Artur Kühl as managing directors, with Michael Moll stepping down but remaining as consultant and advisory board member. This change supports long-term innovation and market expansion. The leadership will drive strategic partnerships and new market entry alongside Amandus Kahl and other group entities.","https://www.htsyndication.com/us-fed-news/article/international-patent:-amandus-kahl-gmbh-and-co.-kg-files-application-for--flat-die-press-and-method-for-processing-a-material-/22214354954","htsyndication.com","published","medium","neutral",2025-12-27T19:10:07.445Z
235,942,"Amadas Kahl GmbH & Co. KG","Baking & Milling","partnership","Machine Factory Reinartz Joins the KAHL Group Through Acquisition","Reinartz GmbH & Co. KG, a machine factory with over 170 years of expertise in separation processes, has been acquired by the KAHL Group, which includes Amandus Kahl GmbH & Co. KG. The move aims to leverage synergies in technology, purchasing, sales, and innovation, particularly in alternative proteins, biomass processing, and mechanical drying. Reinartz will operate independently, retaining its name, site, and jobs, while collaborating with KAHL Group companies like Amandus Kahl.","https://www.bioenergy-news.com/news/machine-factory-reinartz-joins-the-kahl-group/","bioenergy-news.com","published","high","positive",2025-12-27T19:10:02.705Z
234,934,"Alapala Feed Tech","Baking & Milling","news","Alapala Sets New Industry Standards with 23 Turnkey Projects and US$129M Portfolio in 2024","Alapala completed 23 turnkey projects in 2024 with a portfolio valued at US$129 million, reflecting strong demand for their sustainable solutions. CEO Görkem Alapala highlighted their commitment to innovation and efficiency. The company introduced a groundbreaking three-year warranty on turnkey plants, setting new industry precedents.","https://www.feedbusinessmea.com/2025/01/09/alapala-sets-new-industry-standards-with-23-turnkey-projects-us129m-portfolio-in-2024/","feedbusinessmea.com","published","high","positive",2025-12-27T19:09:02.188Z
233,934,"Alapala Feed Tech","Baking & Milling","partnership","Alapala to Expand Marata Group Capacity to 2,200 TPD","Alapala announced a project to expand Marata Group's capacity to 2,200 tons per day using the latest technologies in grain, feed, pulses, and bakery processing. This development was reported on December 26, 2025, highlighting Alapala's role in major capacity upgrades. It underscores their expertise in turnkey feed and milling solutions.","https://feedplanetmagazine.com/blog/alapala-feed-tech-is-rapidly-moving-towards-its-goals-for-2024-2025-3919","feedplanetmagazine.com","published","high","positive",2025-12-27T19:08:58.572Z
232,933,"Alapala Feed","Baking & Milling","news","Alapala Completes Tayyaba Flour Mills Project in Islamabad","Alapala has successfully completed and delivered its turnkey Tayyaba Flour Mills project in Islamabad, Pakistan. This project demonstrates Alapala's capability in delivering high-quality milling solutions in South Asia. Dated December 4, 2025.","https://millermagazine.com/blog/alapala-to-expand-marata-group-capacity-to-2200-tpd-6548","millermagazine.com","published","medium","positive",2025-12-27T19:08:29.973Z
